	xKooFuss_d	yKooFuss_d	Formcode	Ra_Di_cm	Breit_cm	Objekt	Kopf_LV95_	Kopf_LV951	Fuss_LV95_	Fuss_LV951	AnzJR_Best	Mark_Best	WK_Best	Splint_Bes	Art_Best	DcEign	DmRek	mindDM	LabNr	Dat	Gte	DG	x	y
18640.00000000000	509.55	105.66	8.00	4.00	0.00	P			2683718.92	1246644.14	34.00	m	4	0.00	9	3?	0.00						2683718.92	1246644.14
666.00000000000	490.80	146.50	8.00	2.50	0.00	P	2683683.8012	1246672.2389	2683683.82	1246672.20	10.00	m	2?	0.00	16	4	0.00						2683683.82	1246672.20
136.00000000000	498.96	154.92	8.00	3.00	0.00	P	2683687.3281	1246683.3911	2683687.33	1246683.39	9.00	m	4	0.00	7	4	0.00						2683687.33	1246683.39
20042.00000000000	510.79	148.97	8.00	1.50	0.00	P			2683700.57	1246683.39	7.00	m	4	0.00	5	4	0.00						2683700.57	1246683.39
7260.00000000000	508.35	168.32	8.00	4.00	0.00	P			2683689.70	1246699.58	21.00	m	4	0.00	5	4	0.00						2683689.70	1246699.58
22276.00000000000	471.77	168.59	8.00	2.50	0.00	P			2683656.89	1246683.40	6.00	m	3	0.00	6	4	0.00						2683656.89	1246683.40
17025.00000000000	531.01	120.56	8.00	2.50	0.00	P			2683731.40	1246667.09	18.00	m	3	0.00	9	4	0.00						2683731.40	1246667.09
13908.00000000000	506.77	138.48	8.00	3.50	0.00	P			2683701.69	1246672.21	37.00	m	5	0.00	6	4	0.00						2683701.69	1246672.21
1793.00000000000	488.67	160.12	8.00	1.00	0.00	P			2683675.80	1246683.41	6.00	m	4	0.00	6	4	0.00						2683675.80	1246683.41
12722.00000000000	501.71	168.51	8.00	3.50	0.00	P			2683683.69	1246696.77	10.00	m	4	0.00	16	4	0.00						2683683.69	1246696.77
14119.00000000000	516.92	107.01	8.00	4.00	0.00	P			2683724.90	1246648.65	14.00	m	4	0.00	7	4	0.00						2683724.90	1246648.65
3267.00000000000	494.99	156.94	8.00	3.00	0.00	P			2683682.87	1246683.42	8.00	m	4	1.00	1	4	0.00						2683682.87	1246683.42
18834.00000000000	508.17	111.44	8.00	3.50	0.00	P			2683715.08	1246648.67	6.00	m	4	0.00	7	4	0.00						2683715.08	1246648.67
20405.00000000000	498.69	178.08	8.00	3.50	0.00	P			2683676.68	1246703.97	13.00	m	3	0.00	5	4	0.00						2683676.68	1246703.97
22277.00000000000	471.65	168.69	8.00	4.50	0.00	P			2683656.74	1246683.42	25.00	m	4	1.00	1	4	0.00						2683656.74	1246683.42
19217.00000000000	505.19	123.91	8.00	3.00	0.00	P			2683706.82	1246658.48	11.00	m	4	0.00	5	4	0.00						2683706.82	1246658.48
21207.00000000000	482.74	150.57	8.00	2.50	0.00	P			2683674.79	1246672.22	17.00	m	3	0.00	6	4	0.00						2683674.79	1246672.22
204.00000000000	499.40	154.74	8.00	4.50	0.00	P	2683687.802	1246683.4279	2683687.80	1246683.43	23.00	m	4	0.00	9	4	0.00						2683687.80	1246683.43
18284.00000000000	477.35	162.22	8.00	4.00	0.00	P			2683664.75	1246680.21	35.00		4	0.00	11	3	0.00		657983	0	u		2683664.75	1246680.21
14050.00000000000	513.58	101.21	8.00	3.00	0.00	P			2683724.51	1246641.97	15.00	m		0.00	5	4	0.00						2683724.51	1246641.97
263.00000000000	500.20	154.34	8.00	5.00	0.00	P	2683688.786	1246683.3853	2683688.70	1246683.43	18.00	m	2	1.00	1	4	0.00						2683688.70	1246683.43
264.00000000000	500.80	154.04	8.00	3.00	0.00	P	2683689.3986	1246683.4135	2683689.37	1246683.43	11.00	m	4	0.00	9	4	0.00						2683689.37	1246683.43
211.00000000000	499.15	154.88	8.00	5.50	0.00	P	2683687.5158	1246683.4407	2683687.52	1246683.44	27.00	m		0.00	5	4	0.00						2683687.52	1246683.44
24631.00000000000	503.23	121.52	8.00	3.00	0.00	P			2683706.15	1246655.47	12.00	m	4	0.00	4	4	0.00						2683706.15	1246655.47
12092.00000000000	507.29	150.79	8.00	3.50	0.00	P			2683696.62	1246683.45	10.00	m	1?	0.00	11	4	0.00						2683696.62	1246683.45
26125.00000000000	480.89	125.30	8.00	4.50	0.00	P			2683684.49	1246648.81	19.00	m	4	1.00	1	4	0.00						2683684.49	1246648.81
3072.00000000000	495.23	156.86	8.00	4.00	0.00	P			2683683.13	1246683.45	7.00	m	2?	0.00	7	4	0.00						2683683.12	1246683.45
14150.00000000000	516.12	105.65	8.00	3.00	0.00	P			2683724.79	1246647.08	15.00	m	4	0.00	9	4	0.00						2683724.79	1246647.07
930.00000000000	496.64	156.16	8.00	2.50	0.00	P			2683684.70	1246683.45	10.00	m	4	0.00	9	4	0.00						2683684.70	1246683.45
1794.00000000000	488.83	160.08	8.00	4.00	0.00	P			2683675.96	1246683.45	12.00	m	4	0.00	4	4	0.00						2683675.96	1246683.45
3069.00000000000	495.96	156.51	8.00	2.00	0.00	P			2683683.93	1246683.46	9.00	m	4	0.00	7	4	0.00						2683683.94	1246683.46
18427.00000000000	481.27	163.89	8.00	2.00	0.00	P			2683667.49	1246683.46	4.00	m	3	0.00	6	4	0.00						2683667.49	1246683.46
16059.00000000000	515.29	108.06	8.00	3.00	0.00	P			2683722.97	1246648.86	9.00	m	3	0.00	7	4	0.00						2683722.97	1246648.86
358.00000000000	501.72	153.62	8.00	2.00	0.00	P	2683690.3871	1246683.362	2683690.38	1246683.47	9.00	m	4	0.00	5	4	0.00						2683690.38	1246683.47
271.00000000000	500.99	153.99	8.00	4.00	0.00	P	2683689.546	1246683.4988	2683689.56	1246683.47	16.00	m	4	0.00	5	4	0.00						2683689.56	1246683.47
18410.00000000000	481.99	163.54	8.00	3.50	0.00	P			2683668.29	1246683.47	27.00	m	4	0.00	9	4	0.00						2683668.29	1246683.47
14463.00000000000	513.89	108.81	8.00	3.50	0.00	P			2683721.38	1246648.90	13.00	m	3	1.00	1	4	0.00						2683721.38	1246648.90
3253.00000000000	494.79	157.12	8.00	3.00	0.00	P			2683682.62	1246683.48	12.00	m	4	0.00	7	4	0.00						2683682.62	1246683.48
3257.00000000000	494.53	157.25	8.00	3.00	0.00	P			2683682.33	1246683.48	14.00	m		0.00	3	4	0.00						2683682.33	1246683.48
3130.00000000000	490.95	159.05	8.00	4.00	0.00	P			2683678.31	1246683.49	19.00	m	4	0.00	9	4	0.00						2683678.31	1246683.49
14983.00000000000	476.62	166.26	8.00	4.50	0.00	P			2683662.27	1246683.49	34.00	m	4	0.00	9	3	0.00						2683662.27	1246683.49
26493.00000000000	470.29	156.87	8.00	4.00	0.00	P			2683660.84	1246672.25	13.00	m	3	1.00	1	4	0.00						2683660.83	1246672.25
11600.00000000000	501.05	135.70	8.00	2.00	0.00	P			2683697.83	1246667.16	5.00	m	4	0.00	9	4	0.00						2683697.83	1246667.16
16560.00000000000	479.19	164.97	8.00	3.50	0.00	P			2683665.15	1246683.49	8.00	m	3	0.00	7	4	0.00						2683665.15	1246683.49
13517.00000000000	499.94	150.93	8.00	2.00	0.00	P			2683690.00	1246680.26	5.00	m	5	0.00	5	4	0.00						2683690.00	1246680.26
3076.00000000000	495.08	156.99	8.00	8.50	10.50	P			2683682.93	1246683.50	21.00		4	0.00	5	4	20.00						2683682.93	1246683.50
11942.00000000000	503.59	152.71	8.00	3.00	0.00	P			2683692.46	1246683.50	11.00	m	3	0.00	6	4	0.00						2683692.46	1246683.50
25912.00000000000	485.20	131.20	8.00	3.50	0.00	P			2683685.69	1246656.02	20.00	m	4	0.00	7	4	0.00						2683685.69	1246656.02
18148.00000000000	486.61	161.25	8.00	3.00	0.00	P			2683673.45	1246683.50	11.00	m	4	1.00	1	4	0.00						2683673.45	1246683.50
14761.00000000000	480.64	164.26	8.00	3.00	0.00	P			2683666.77	1246683.51	12.00	m	4	0.00	16	4	0.00						2683666.77	1246683.51
4654.00000000000	475.38	165.06	8.00	1.50	0.00	P			2683661.70	1246681.86	9.00	m	4	0.00	11	4	0.00						2683661.71	1246681.86
14135.00000000000	516.30	105.91	8.00	3.50	0.00	P			2683724.83	1246647.39	25.00	m	3	0.00	9	4	0.00						2683724.83	1246647.39
26964.00000000000	473.28	143.90	8.00	3.00	0.00	P			2683669.34	1246662.01	22.00	m	4	0.00	9	4	0.00						2683669.34	1246662.01
18391.00000000000	482.38	163.40	8.00	4.50	0.00	P			2683668.71	1246683.52	11.00	m	4	0.00	11	4	0.00						2683668.71	1246683.52
108.00000000000	498.57	155.26	8.00	2.50	0.00	P	2683686.8095	1246683.3095	2683686.83	1246683.52	25.00	m	4	0.00	7	4	0.00						2683686.83	1246683.52
18147.00000000000	486.36	161.40	8.00	5.50	0.00	P			2683673.16	1246683.52	23.00	m	3	1.00	1	4	0.00						2683673.16	1246683.52
23096.00000000000	490.53	133.85	8.00	3.00	0.00	P			2683689.25	1246660.78	16.00	m	4	0.00	11	4	0.00						2683689.25	1246660.78
10283.00000000000	504.55	164.87	8.00	3.00	0.00	P			2683687.85	1246694.80	16.00	m	5	0.00	3	4	0.00						2683687.85	1246694.80
6451.00000000000	490.19	177.67	8.00	2.50	0.00	P			2683669.27	1246699.78	13.00	m	3	0.00	6	4	0.00						2683669.27	1246699.78
17535.00000000000	503.37	127.41	8.00	4.00	0.00	P			2683703.63	1246660.79	14.00	m	4	0.00	5	4	0.00						2683703.63	1246660.79
1396.00000000000	502.22	153.45	8.00	4.50	0.00	P			2683690.90	1246683.54	15.00	m	4	0.00	6	4	0.00						2683690.90	1246683.54
3240.00000000000	494.22	157.49	8.00	3.00	0.00	P			2683681.94	1246683.56	9.00	m	1	0.00	7	4	0.00						2683681.94	1246683.56
12103.00000000000	506.74	151.20	8.00	3.50	0.00	P			2683695.95	1246683.56	9.00	m	4	0.00	5	4	0.00						2683695.95	1246683.56
1397.00000000000	502.13	153.52	8.00	5.00	0.00	P			2683690.79	1246683.57	12.00	m	4	0.00	5	4	0.00						2683690.79	1246683.56
19806.00000000000	514.63	126.70	8.00	3.50	0.00	P			2683714.00	1246665.22	14.00	m	3	0.00	6	4	0.00						2683714.00	1246665.22
23898.00000000000	513.33	120.63	8.00	4.50	0.00	P			2683715.57	1246659.21	16.00	m	3	0.00	9	4	0.00						2683715.57	1246659.21
26074.00000000000	482.96	126.16	8.00	5.50	0.00	P			2683685.95	1246650.50	13.00	m	5	0.00	7	4	0.00						2683685.95	1246650.50
4705.00000000000	474.60	167.37	8.00	4.00	0.00	P			2683659.97	1246683.57	8.00	m	4	0.00	7	4	0.00						2683659.97	1246683.57
23561.00000000000	523.78	132.97	8.00	3.00	0.00	P			2683719.36	1246674.93	9.00	m	4	0.00	5	4	0.00						2683719.36	1246674.93
22170.00000000000	472.25	168.56	8.00	4.00	0.00	P			2683657.33	1246683.58	8.00	m	4	0.00	7	4	0.00						2683657.33	1246683.58
11963.00000000000	503.86	152.67	8.00	2.00	0.00	P			2683692.72	1246683.58	12.00	m	3	0.00	6	4	0.00						2683692.72	1246683.58
7864.00000000000	512.71	163.22	8.00	2.50	0.00	P			2683695.89	1246696.99	13.00	m	3	1.00	1	4	0.00						2683695.89	1246696.99
27432.00000000000	488.62	121.85	8.00	5.50	0.00	P			2683692.94	1246649.20	20.00	m	3	0.00	11	4	0.00						2683692.94	1246649.20
24224.00000000000	472.64	140.24	8.00	4.50	0.00	P			2683670.41	1246658.46	18.00	m	4	0.00	7	4	0.00						2683670.41	1246658.46
27705.00000000000	460.56	174.45	8.00	4.50	0.00	P			2683644.24	1246683.59	21.00	m	3	1.00	1	4	0.00						2683644.25	1246683.59
3142.00000000000	489.93	159.68	8.00	3.50	0.00	P			2683677.12	1246683.59	12.00	m	3	0.00	1	4	0.00						2683677.12	1246683.59
17251.00000000000	454.15	177.67	8.00	1.50	0.00	P			2683637.08	1246683.59	7.00	m	5	0.00	5	4	0.00						2683637.08	1246683.59
18401.00000000000	482.34	163.50	8.00	2.50	0.00	P			2683668.63	1246683.59	16.00	m	4	0.00	6	4	0.00						2683668.62	1246683.59
16621.00000000000	478.49	165.44	8.00	2.50	0.00	P			2683664.31	1246683.59	12.00	m	3	0.00	5	4	0.00						2683664.31	1246683.59
16144.00000000000	516.44	115.12	8.00	4.50	0.00	P			2683720.82	1246655.68	11.00	m	3	0.00	16	4	0.00						2683720.82	1246655.68
11197.00000000000	490.26	167.55	8.00	3.00	0.00	P			2683673.88	1246690.77	15.00	m	3	1.00	1	4	0.00						2683673.88	1246690.77
24144.00000000000	506.08	120.33	8.00	3.50	0.00	P			2683709.23	1246655.68	10.00	m	3	0.00	7	4	0.00						2683709.23	1246655.68
62.00000000000	497.50	155.90	8.00	3.00	0.00	P			2683685.58	1246683.61	7.00	m	4	0.00	5	4	0.00						2683685.58	1246683.61
14430.00000000000	511.45	110.48	8.00	4.00	0.00	P			2683718.45	1246649.29	15.00	m	2?	0.00	6	4	0.00						2683718.45	1246649.29
22278.00000000000	471.66	168.90	8.00	3.00	0.00	P			2683656.66	1246683.62	13.00	m	5	0.00	5	4	0.00						2683656.65	1246683.61
19064.00000000000	516.52	125.82	8.00	4.00	0.00	P			2683716.09	1246665.28	13.00	m	4	0.00	7	4	0.00						2683716.09	1246665.28
26128.00000000000	479.89	126.38	8.00	5.00	0.00	P			2683683.11	1246649.33	17.00	m	4	1.00	1	4	0.00						2683683.10	1246649.33
3537.00000000000	503.15	153.07	8.00	4.50	0.00	P			2683691.91	1246683.62	8.00	m	4	0.00	7	4	0.00						2683691.91	1246683.62
1395.00000000000	502.51	153.39	8.00	1.50	0.00	P			2683691.19	1246683.62	11.00	m	4	0.00	6	4	0.00						2683691.19	1246683.62
22209.00000000000	472.57	168.45	8.00	11.00	0.00	P			2683657.68	1246683.63	49.00	m	3	0.00	2	3	0.00						2683657.68	1246683.62
25820.00000000000	485.99	123.40	8.00	3.50	0.00	P			2683689.90	1246649.40	26.00	m	4	0.00	6	4	0.00						2683689.90	1246649.40
4939.00000000000	493.14	130.00	8.00	3.00	0.00	P			2683693.32	1246658.51	17.00	m	3	0.00	6	4	0.00						2683693.33	1246658.51
349.00000000000	501.82	153.75	8.00	4.50	0.00	P	2683690.3422	1246683.4289	2683690.41	1246683.63	13.00	m	4	0.00	16	4	0.00						2683690.41	1246683.63
3210.00000000000	489.77	159.81	8.00	2.00	0.00	P			2683676.92	1246683.63	15.00	m	4	0.00	9	4	0.00						2683676.92	1246683.63
11628.00000000000	501.49	133.40	8.00	3.50	0.00	P			2683699.25	1246665.30	12.00	m	4	0.00	5	4	0.00						2683699.25	1246665.30
357.00000000000	501.57	153.88	8.00	3.00	0.00	P	2683690.1721	1246683.5225	2683690.13	1246683.63	12.00	m	4	0.00	4	4	0.00						2683690.13	1246683.63
16333.00000000000	511.17	99.95	8.00	4.00	0.00	P			2683722.92	1246639.76	18.00	m	3	0.00	5	4	0.00						2683722.92	1246639.76
18143.00000000000	485.98	161.72	8.00	4.00	0.00	P			2683672.67	1246683.64	9.00	m	4	0.00	7	4	0.00						2683672.67	1246683.64
13575.00000000000	504.33	145.46	8.00	3.50	0.00	P			2683696.37	1246677.35	13.00	m	4	0.00	7	4	0.00						2683696.37	1246677.35
21951.00000000000	520.50	131.75	8.00	1.50	0.00	P			2683716.98	1246672.36	17.00	m	4	0.00	9	4	0.00						2683716.98	1246672.36
16622.00000000000	478.71	165.38	8.00	3.50	0.00	P			2683664.54	1246683.64	16.00	m	3	0.00	7	4	0.00						2683664.54	1246683.64
3495.00000000000	506.92	159.24	8.00	4.00	0.00	P			2683692.50	1246690.82	22.00	m	3	0.00	11	4	0.00						2683692.50	1246690.82
18685.00000000000	508.64	112.07	8.00	3.00	0.00	P			2683715.22	1246649.45	10.00	m	3	0.00	7	4	0.00						2683715.22	1246649.46
16618.00000000000	478.25	165.62	8.00	2.50	0.00	P			2683664.02	1246683.64	11.00	m	5	0.00	6	4	0.00						2683664.02	1246683.64
18522.00000000000	510.21	111.29	8.00	4.00	0.00	P			2683716.98	1246649.46	15.00	m	1	1.00	1	4	0.00						2683716.98	1246649.46
4641.00000000000	476.19	166.65	8.00	2.50	0.00	P			2683661.71	1246683.65	6.00	m	1?	0.00	7	4	0.00						2683661.71	1246683.65
20600.00000000000	511.96	148.68	8.00	3.50	0.00	P			2683701.75	1246683.65	15.00	m	4	0.00	5	4	0.00						2683701.75	1246683.65
22169.00000000000	472.34	168.59	8.00	3.50	0.00	P			2683657.40	1246683.65	12.00	m	3	1.00	1	4	0.00						2683657.40	1246683.65
2878.00000000000	497.43	143.36	8.00	3.00	0.00	P			2683691.15	1246672.37	9.00	m	3	0.00	5	4	0.00						2683691.15	1246672.37
3326.00000000000	493.51	157.96	8.00	3.00	0.00	P			2683681.09	1246683.65	13.00	m	4	0.00	7	4	0.00						2683681.09	1246683.65
4936.00000000000	492.81	130.49	8.00	3.00	0.00	P			2683692.81	1246658.80	40.00	m	3	0.00	6	4	0.00						2683692.81	1246658.80
16366.00000000000	516.22	118.72	8.00	3.00	0.00	P			2683719.00	1246658.80	12.00	m	4	0.00	5	4	0.00						2683719.00	1246658.80
12662.00000000000	501.19	172.41	8.00	1.50	0.00	P			2683681.46	1246700.02	8.00	m	4	0.00	9	4	0.00						2683681.46	1246700.02
20928.00000000000	512.40	127.97	8.00	4.00	0.00	P			2683711.44	1246665.35	13.00	m	4	0.00	7	4	0.00						2683711.44	1246665.34
6972.00000000000	507.86	155.23	8.00	3.00	0.00	P			2683695.14	1246687.66	17.00	m	4	0.00	4	4	0.00						2683695.14	1246687.66
18389.00000000000	482.70	163.40	8.00	4.00	0.00	P			2683668.99	1246683.67	12.00	2m	4	0.00	4	4	0.00						2683668.99	1246683.67
17250.00000000000	454.18	177.75	8.00	4.00	0.00	P			2683637.07	1246683.67	23.00	m	5	0.00	5	4	0.00						2683637.07	1246683.67
63.00000000000	498.00	155.72	8.00	3.50	0.00	P			2683686.11	1246683.67	17.00	m	3	0.00	9	4	0.00						2683686.11	1246683.68
26063.00000000000	484.32	124.39	8.00	5.00	0.00	P			2683687.96	1246649.54	30.00	m	3	0.00	9	3	0.00						2683687.96	1246649.54
26142.00000000000	478.54	134.34	8.00	4.50	0.00	P			2683678.33	1246655.83	17.00	m	5	0.00	5	4	0.00						2683678.33	1246655.83
14276.00000000000	512.46	106.11	8.00	2.00	0.00	P			2683721.31	1246645.84	16.00	m	4	0.00	5	4	0.00						2683721.31	1246645.84
3074.00000000000	495.53	156.98	8.00	4.00	7.50	P			2683683.34	1246683.69	12.00	m	4	0.00	7	4	7.50						2683683.34	1246683.69
3476.00000000000	505.13	159.14	8.00	4.00	0.00	P			2683690.94	1246689.93	9.00	m	3	0.00	16	4	0.00						2683690.94	1246689.93
9988.00000000000	501.37	148.71	8.00	3.50	0.00	P			2683692.27	1246678.93	14.00	m	2	1.00	1	4	0.00						2683692.27	1246678.93
21084.00000000000	475.25	154.54	8.00	3.00	0.00	P			2683666.31	1246672.40	12.00	m	3	1.00	1	4	0.00						2683666.31	1246672.40
7263.00000000000	506.75	166.47	8.00	3.00	0.00	P			2683689.10	1246697.21	39.00	m	4	0.00	6	3	0.00		657622	0	u		2683689.10	1246697.21
23077.00000000000	490.46	131.71	8.00	3.50	0.00	P			2683690.16	1246658.83	42.00	m	4	0.00	6	3	0.00		657459	0	u		2683690.16	1246658.83
14436.00000000000	512.23	110.47	8.00	4.00	0.00	P			2683719.15	1246649.64	13.00	m	4	0.00	7	4	0.00						2683719.15	1246649.64
18826.00000000000	507.41	102.54	8.00	3.00	0.00	P			2683718.40	1246640.38	15.00	m	1	0.00	5	4	0.00						2683718.40	1246640.38
213.00000000000	499.33	155.08	8.00	3.00	0.00	P	2683687.2953	1246684.0798	2683687.59	1246683.70	15.00	m		0.00	3	4	0.00	6					2683687.59	1246683.70
20934.00000000000	511.64	128.38	8.00	3.50	0.00	P			2683710.58	1246665.38	9.00	m	4	0.00	4	4	0.00						2683710.58	1246665.38
26062.00000000000	484.24	124.56	8.00	4.50	0.00	P			2683687.82	1246649.65	15.00	m	4	1.00	1	4	0.00						2683687.81	1246649.65
20687.00000000000	497.56	124.84	8.00	3.00	0.00	P			2683699.59	1246655.89	11.00	m	3	0.00	6	4	0.00						2683699.59	1246655.89
169.00000000000	498.89	155.33	8.00	2.50	0.00	P	2683687.202	1246683.7755	2683687.08	1246683.73	16.00	m	4	0.00	9	4	0.00						2683687.08	1246683.73
17837.00000000000	509.29	129.57	8.00	4.50	0.00	P			2683707.94	1246665.38	15.00	m	4	0.00	7	4	0.00						2683707.94	1246665.38
27214.00000000000	478.29	145.16	8.00	5.00	0.00	P			2683673.24	1246665.38	11.00	m	3	0.00	7	4	0.00						2683673.24	1246665.38
203.00000000000	499.99	154.78	8.00	3.50	0.00	P	2683688.2711	1246683.6749	2683688.31	1246683.73	11.00	m	4	0.00	16	4	0.00						2683688.31	1246683.73
25824.00000000000	485.97	123.72	8.00	4.50	0.00	P			2683689.73	1246649.68	20.00	m	4	0.00	11	4	0.00						2683689.73	1246649.68
11900.00000000000	503.28	132.61	8.00	3.00	0.00	P			2683701.21	1246665.40	16.00	m	4	0.00	4	4	0.00						2683701.21	1246665.40
20588.00000000000	511.24	149.13	8.00	4.00	0.00	P			2683700.91	1246683.73	16.00	m	3	1.00	1	4	0.00						2683700.91	1246683.73
27392.00000000000	483.30	135.34	8.00	4.00	0.00	P			2683682.13	1246658.87	23.00	m	3	0.00	9	4	0.00						2683682.13	1246658.87
27698.00000000000	461.08	174.36	8.00	4.00	0.00	P			2683644.75	1246683.74	28.00	m	3	0.00	7	4	0.00						2683644.75	1246683.74
17247.00000000000	454.59	177.62	8.00	5.50	0.00	P			2683637.48	1246683.75	21.00	m	3	1.00	1	4	0.00						2683637.48	1246683.75
4314.00000000000	495.94	138.54	8.00	2.00	0.00	P			2683691.99	1246667.40	15.00	m	4	0.00	9	4	0.00						2683691.99	1246667.40
4664.00000000000	475.05	167.34	8.00	4.00	0.00	P			2683660.39	1246683.75	13.00	m	5	1.00	1	4	0.00						2683660.38	1246683.75
8127.00000000000	503.01	171.63	8.00	3.00	0.00	P			2683683.44	1246700.14	17.00	m	4	0.00	9	4	0.00						2683683.44	1246700.14
20214.00000000000	500.95	126.50	8.00	5.00	0.00	P			2683701.87	1246658.89	18.00	m	4	0.00	7	4	0.00						2683701.88	1246658.89
18541.00000000000	510.25	111.60	8.00	4.50	0.00	P			2683716.87	1246649.76	18.00	m	4	0.00	5	4	0.00						2683716.87	1246649.76
4640.00000000000	476.27	166.74	8.00	4.00	0.00	P			2683661.75	1246683.76	14.00	m	4	1.00	1	4	0.00						2683661.75	1246683.76
1796.00000000000	489.00	160.34	8.00	6.00	0.00	P			2683675.99	1246683.76	19.00	m	4	1.00	1	4	0.00						2683675.99	1246683.76
28125.00000000000	477.13	128.30	8.00	4.00	0.00	P			2683679.78	1246649.80	22.00	m	4	0.00	5	4	0.00						2683679.78	1246649.80
28131.00000000000	476.51	128.64	8.00	2.00	0.00	P			2683679.07	1246649.83	19.00	m	3	0.00	9	4	0.00						2683679.07	1246649.83
26795.00000000000	468.55	166.99	8.00	4.00	0.00	P			2683654.73	1246680.52	0.00	m	4	0.00	9	3	0.00						2683654.73	1246680.52
12075.00000000000	507.89	150.86	8.00	3.00	0.00	P			2683697.14	1246683.77	8.00	m	3	1.00	1	4	0.00						2683697.14	1246683.77
14475.00000000000	515.40	109.10	8.00	3.50	0.00	P			2683722.60	1246649.84	17.00	m	3	1.00	1	4	0.00						2683722.60	1246649.84
7728.00000000000	515.46	165.43	8.00	4.00	0.00	P			2683697.34	1246700.19	17.00	m	5	1.00	1	4	0.00						2683697.34	1246700.19
6540.00000000000	492.49	158.61	8.00	1.00	0.00	P	2683679.8498	1246683.7506	2683679.89	1246683.78	4.00	m		0.00	5	4	0.00						2683679.89	1246683.78
25967.00000000000	485.72	134.18	8.00	2.00	0.00	P			2683684.81	1246658.91	16.00	m	4	0.00	9	4	0.00						2683684.81	1246658.92
18301.00000000000	485.13	162.32	8.00	4.50	0.00	P			2683671.64	1246683.79	10.00	m	1	0.00	7	4	0.00						2683671.64	1246683.79
8546.00000000000	489.35	175.37	8.00	4.00	0.00	P			2683669.56	1246697.35	8.00	m	4	0.00	7	4	0.00						2683669.56	1246697.35
3149.00000000000	490.22	159.78	8.00	3.50	0.00	P			2683677.34	1246683.81	11.00	m	4	0.00	7	4	0.00						2683677.34	1246683.81
12069.00000000000	508.33	150.68	8.00	3.50	0.00	P			2683697.60	1246683.81	12.00	m	4	1.00	1	4	0.00						2683697.60	1246683.81
14985.00000000000	476.49	166.69	8.00	3.00	0.00	P			2683661.97	1246683.81	10.00	m	3	0.00	4	4	0.00						2683661.97	1246683.81
1473.00000000000	503.10	153.31	8.00	2.00	0.00	P			2683691.75	1246683.81	14.00	m	4	0.00	9	4	0.00						2683691.75	1246683.81
13072.00000000000	495.74	172.18	8.00	4.00	0.00	P			2683676.70	1246697.37	13.00	m	3	0.00	7	4	0.00						2683676.69	1246697.37
22513.00000000000	511.52	136.40	8.00	2.00	0.00	P			2683706.87	1246672.48	14.00	m	4	0.00	5	4	0.00						2683706.87	1246672.49
18152.00000000000	486.94	161.43	8.00	3.50	0.00	P			2683673.67	1246683.81	10.00	m	4	1.00	1	4	0.00						2683673.67	1246683.81
8963.00000000000	493.44	173.34	8.00	4.00	0.00	P			2683674.13	1246697.37	15.00	m	4	0.00	7	4	0.00						2683674.13	1246697.37
25827.00000000000	486.43	123.79	8.00	3.50	0.00	P			2683690.11	1246649.95	13.00	m	4	1.00	1	4	0.00						2683690.11	1246649.95
14453.00000000000	513.29	110.30	8.00	4.00	0.00	P			2683720.18	1246649.96	15.00	m	4	0.00	5	4	0.00						2683720.18	1246649.96
17248.00000000000	454.43	177.79	8.00	3.00	0.00	P			2683637.27	1246683.82	12.00	m	4	0.00	3	4	0.00						2683637.27	1246683.82
28515.00000000000	466.73	151.06	8.00	3.00	0.00	P			2683660.27	1246665.47	12.00	m	4	0.00	5	4	0.00						2683660.27	1246665.47
18431.00000000000	483.36	163.25	8.00	5.00	0.00	P			2683669.65	1246683.83	16.00	m	4	0.00	18	4	0.00						2683669.65	1246683.83
16043.00000000000	516.58	108.67	8.00	3.00	0.00	P			2683723.84	1246649.99	25.00	m	4	0.00	7	4	0.00						2683723.84	1246649.99
18153.00000000000	486.90	161.48	8.00	5.00	0.00	P			2683673.61	1246683.83	22.00	m	4	0.00	11	4	0.00						2683673.61	1246683.83
